INFO:root:DCBusPower: 299.8443508514924;DCBusCurrent: 1997.802667317728;DCBusVoltage: 113.34574419385356;
INFO:root:DCBusPower: 299.99084416773485;DCBusCurrent: 0.39674062318796344;DCBusVoltage: 367.2597430341502;
INFO:root:DCBusPower: 0.0;DCBusCurrent: 1.129184850611896;DCBusVoltage: 367.2597430341502;
INFO:root:DCBusPower: 0.004577916132576451;DCBusCurrent: 2000.0305185094758;DCBusVoltage: 367.2597430341502;
INFO:root:DCBusPower: 299.9633766709394;DCBusCurrent: 1998.93185216834;DCBusVoltage: 367.2597430341502;
INFO:root:DCBusPower: 0.022889580662882256;DCBusCurrent: 1999.8779259620958;DCBusVoltage: 367.2292245246742;
INFO:root:DCBusPower: 5.676616004394799;DCBusCurrent: 27.619251075777456;DCBusVoltage: 366.06952116458626;
INFO:root:DCBusPower: 1.785387291704816;DCBusCurrent: 2.1973326822717976;DCBusVoltage: 366.52729880672626;
INFO:root:DCBusPower: 0.059512909723493865;DCBusCurrent: 1999.6642963957638;DCBusVoltage: 367.1681875057222;
INFO:root:DCBusPower: 0.10071415491668192;DCBusCurrent: 1.129184850611896;DCBusVoltage: 367.1987060151982;
INFO:root:DCBusPower: 0.009155832265152902;DCBusCurrent: 0.0;DCBusVoltage: 367.1987060151982;
INFO:root:DCBusPower: 0.022889580662882256;DCBusCurrent: 1999.2675557725759;DCBusVoltage: 367.1987060151982;
INFO:root:DCBusPower: 299.8901300128182;DCBusCurrent: 0.12207403790398876;DCBusVoltage: 367.2292245246742;
INFO:root:DCBusPower: 0.0;DCBusCurrent: 0.7324442274239326;DCBusVoltage: 367.2597430341502;
INFO:root:DCBusPower: 299.99084416773485;DCBusCurrent: 1999.1454817346719;DCBusVoltage: 367.2292245246742;
INFO:root:DCBusPower: 0.004577916132576451;DCBusCurrent: 1999.6337778862878;DCBusVoltage: 367.2292245246742;
INFO:root:DCBusPower: 0.004577916132576451;DCBusCurrent: 1.0986663411358988;DCBusVoltage: 367.1987060151982;
INFO:root:DCBusPower: 300.0045779161326;DCBusCurrent: 1999.3285927915279;DCBusVoltage: 367.2292245246742;
INFO:root:DCBusPower: 0.05035707745834096;DCBusCurrent: 1999.4811853389078;DCBusVoltage: 367.2597430341502;
INFO:root:DCBusPower: 299.9954220838674;DCBusCurrent: 1.6785180211798454;DCBusVoltage: 367.2597430341502;
INFO:root:DCBusPower: 0.013733748397729353;DCBusCurrent: 0.7629627368999298;DCBusVoltage: 367.2292245246742;
INFO:root:DCBusPower: 300.0045779161326;DCBusCurrent: 1999.3591113010038;DCBusVoltage: 367.2597430341502;
INFO:root:DCBusPower: 0.018311664530305805;DCBusCurrent: 1.4648884548478651;DCBusVoltage: 367.2292245246742;
INFO:root:DCBusPower: 299.9771104193371;DCBusCurrent: 1999.3285927915279;DCBusVoltage: 367.2292245246742;
INFO:root:DCBusPower: 300.0137337483977;DCBusCurrent: 1999.7253334147158;DCBusVoltage: 367.2597430341502;
INFO:root:DCBusPower: 0.004577916132576451;DCBusCurrent: 0.97659230323191;DCBusVoltage: 367.2597430341502;
INFO:root:DCBusPower: 5.635414759201612;DCBusCurrent: 26.276436658833582;DCBusVoltage: 366.00848414563427;
INFO:root:DCBusPower: 299.97253250320455;DCBusCurrent: 1999.7558519241918;DCBusVoltage: 367.1987060151982;
INFO:root:DCBusPower: 0.004577916132576451;DCBusCurrent: 0.6103701895199438;DCBusVoltage: 367.1987060151982;
INFO:root:----------------
INFO:root:set power 0
INFO:root:DCBusPower: 300.0;DCBusCurrent: 1999.9999999999998;DCBusVoltage: 347.69737846003596;
INFO:root:DCBusPower: 0.2884087163523164;DCBusCurrent: 3.1434064760277107;DCBusVoltage: 288.1862849818415;
INFO:root:DCBusPower: 299.9084416773485;DCBusCurrent: 1.6479995117038482;DCBusVoltage: 362.43781853694264;
INFO:root:DCBusPower: 1.4786669108221937;DCBusCurrent: 5.920590838343455;DCBusVoltage: 366.8630024109622;
INFO:root:DCBusPower: 1.4466214978941585;DCBusCurrent: 5.920590838343455;DCBusVoltage: 366.8324839014862;
INFO:root:DCBusPower: 1.5290239882805348;DCBusCurrent: 7.293923764763329;DCBusVoltage: 366.8324839014862;
INFO:root:DCBusPower: 1.5244460721479582;DCBusCurrent: 5.523850215155491;DCBusVoltage: 366.8630024109622;
INFO:root:DCBusPower: 1.5702252334737228;DCBusCurrent: 5.615405743583483;DCBusVoltage: 366.8324839014862;
INFO:root:DCBusPower: 1.510712323750229;DCBusCurrent: 7.81273842585528;DCBusVoltage: 366.8324839014862;
INFO:root:DCBusPower: 1.510712323750229;DCBusCurrent: 4.45570238349559;DCBusVoltage: 366.80196539201023;
INFO:root:DCBusPower: 1.492400659219923;DCBusCurrent: 6.653035065767387;DCBusVoltage: 366.77144688253424;
INFO:root:DCBusPower: 5.887200146493316;DCBusCurrent: 27.649769585253452;DCBusVoltage: 365.8864101077303;
INFO:root:DCBusPower: 1.6388939754623695;DCBusCurrent: 5.4322946867274995;DCBusVoltage: 366.64937284463025;
INFO:root:DCBusPower: 1.4740889946896174;DCBusCurrent: 6.378368480483412;DCBusVoltage: 366.71040986358224;
INFO:root:DCBusPower: 1.5152902398828054;DCBusCurrent: 7.477034821619311;DCBusVoltage: 366.71040986358224;
INFO:root:DCBusPower: 1.4832448269547702;DCBusCurrent: 6.439405499435407;DCBusVoltage: 366.71040986358224;
INFO:root:DCBusPower: 1.5381798205456876;DCBusCurrent: 7.019257179479354;DCBusVoltage: 366.71040986358224;
INFO:root:DCBusPower: 1.4969785753524996;DCBusCurrent: 7.1413312173833425;DCBusVoltage: 366.67989135410625;
INFO:root:DCBusPower: 1.4603552462918878;DCBusCurrent: 5.523850215155491;DCBusVoltage: 366.71040986358224;
INFO:root:DCBusPower: 1.542757736678264;DCBusCurrent: 6.408886989959409;DCBusVoltage: 366.64937284463025;
INFO:root:----------------
INFO:root:set power 0
INFO:root:DCBusPower: 0.3296099615455045;DCBusCurrent: 1.5564439832758568;DCBusVoltage: 337.7788628803369;
INFO:root:DCBusPower: 0.03662332906061161;DCBusCurrent: 1.0986663411358988;DCBusVoltage: 339.39634388256474;
INFO:root:DCBusPower: 299.967954587072;DCBusCurrent: 2000.0305185094758;DCBusVoltage: 358.19574571977904;
INFO:root:DCBusPower: 4.591649880974181;DCBusCurrent: 20.569475386822106;DCBusVoltage: 366.00848414563427;
INFO:root:DCBusPower: 5.0082402490386375;DCBusCurrent: 20.20325327311014;DCBusVoltage: 365.7338175603503;
INFO:root:DCBusPower: 4.60538362937191;DCBusCurrent: 20.233771782586135;DCBusVoltage: 365.8558915982543;
INFO:root:DCBusPower: 4.577916132576451;DCBusCurrent: 20.172734763634143;DCBusVoltage: 365.8253730887783;
INFO:root:DCBusPower: 4.596227797106757;DCBusCurrent: 19.257179479354228;DCBusVoltage: 365.7948545793023;
INFO:root:DCBusPower: 4.596227797106757;DCBusCurrent: 20.691549424726094;DCBusVoltage: 365.7643360698263;
INFO:root:DCBusPower: 4.577916132576451;DCBusCurrent: 20.233771782586135;DCBusVoltage: 365.7643360698263;
INFO:root:DCBusPower: 4.596227797106757;DCBusCurrent: 19.592883083590195;DCBusVoltage: 365.7032990508743;
INFO:root:DCBusPower: 4.587071964841604;DCBusCurrent: 20.41688283944212;DCBusVoltage: 365.6727805413983;
INFO:root:DCBusPower: 4.596227797106757;DCBusCurrent: 19.65392010254219;DCBusVoltage: 365.6422620319223;
INFO:root:DCBusPower: 4.5641823841787215;DCBusCurrent: 19.74547563097018;DCBusVoltage: 365.6422620319223;
INFO:root:DCBusPower: 4.577916132576451;DCBusCurrent: 20.111697744682147;DCBusVoltage: 365.6117435224463;
INFO:root:DCBusPower: 4.568760300311299;DCBusCurrent: 18.67732779931028;DCBusVoltage: 365.5812250129703;
INFO:root:DCBusPower: 4.600805713239334;DCBusCurrent: 20.08117923520615;DCBusVoltage: 365.5812250129703;
INFO:root:DCBusPower: 4.577916132576451;DCBusCurrent: 20.20325327311014;DCBusVoltage: 365.52018799401833;
INFO:root:DCBusPower: 4.596227797106757;DCBusCurrent: 19.22666096987823;DCBusVoltage: 365.52018799401833;
INFO:root:DCBusPower: 4.577916132576451;DCBusCurrent: 20.569475386822106;DCBusVoltage: 365.48966948454233;
INFO:root:DCBusPower: 6.683757553561619;DCBusCurrent: 30.518509475997188;DCBusVoltage: 365.0318918424024;
INFO:root:DCBusPower: 4.628273210034792;DCBusCurrent: 19.196142460402232;DCBusVoltage: 365.39811395611434;
INFO:root:DCBusPower: 4.600805713239334;DCBusCurrent: 20.996734519486065;DCBusVoltage: 365.39811395611434;
INFO:root:DCBusPower: 4.568760300311299;DCBusCurrent: 20.477919858394113;DCBusVoltage: 365.39811395611434;
INFO:root:DCBusPower: 4.600805713239334;DCBusCurrent: 18.89095736564226;DCBusVoltage: 365.36759544663835;
INFO:root:DCBusPower: 4.587071964841604;DCBusCurrent: 20.630512405774102;DCBusVoltage: 365.36759544663835;
INFO:root:DCBusPower: 4.587071964841604;DCBusCurrent: 20.41688283944212;DCBusVoltage: 365.36759544663835;
INFO:root:DCBusPower: 4.5641823841787215;DCBusCurrent: 18.79940183721427;DCBusVoltage: 365.33707693716235;
INFO:root:DCBusPower: 4.5824940487090275;DCBusCurrent: 19.989623706778158;DCBusVoltage: 365.30655842768635;
INFO:root:DCBusPower: 4.577916132576451;DCBusCurrent: 20.08117923520615;DCBusVoltage: 365.27603991821036;
INFO:root:DCBusPower: 4.550448635780993;DCBusCurrent: 19.74547563097018;DCBusVoltage: 365.27603991821036;
INFO:root:DCBusPower: 4.559604468046145;DCBusCurrent: 18.921475875118258;DCBusVoltage: 365.27603991821036;
INFO:root:DCBusPower: 4.559604468046145;DCBusCurrent: 20.050660725730154;DCBusVoltage: 365.24552140873436;
INFO:root:DCBusPower: 4.568760300311299;DCBusCurrent: 20.20325327311014;DCBusVoltage: 365.24552140873436;
INFO:root:DCBusPower: 4.550448635780993;DCBusCurrent: 19.165623950926236;DCBusVoltage: 365.24552140873436;
INFO:root:DCBusPower: 4.591649880974181;DCBusCurrent: 20.050660725730154;DCBusVoltage: 365.18448438978237;
INFO:root:DCBusPower: 4.596227797106757;DCBusCurrent: 20.325327311014128;DCBusVoltage: 365.1539658803064;
INFO:root:DCBusPower: 4.623695293902216;DCBusCurrent: 19.714957121494184;DCBusVoltage: 365.18448438978237;
INFO:root:DCBusPower: 4.6145394616370625;DCBusCurrent: 20.599993896298102;DCBusVoltage: 365.1539658803064;
INFO:root:DCBusPower: 6.6974913019593485;DCBusCurrent: 30.030213324381233;DCBusVoltage: 364.6961882381664;
INFO:root:DCBusPower: 4.609961545504486;DCBusCurrent: 19.714957121494184;DCBusVoltage: 365.0929288613544;
INFO:root:DCBusPower: 4.587071964841604;DCBusCurrent: 20.691549424726094;DCBusVoltage: 365.1234473708304;
INFO:root:DCBusPower: 4.568760300311299;DCBusCurrent: 20.142216254158146;DCBusVoltage: 365.0929288613544;
INFO:root:DCBusPower: 4.587071964841604;DCBusCurrent: 19.348735007782217;DCBusVoltage: 365.0929288613544;
INFO:root:DCBusPower: 4.577916132576451;DCBusCurrent: 20.020142216254158;DCBusVoltage: 365.0929288613544;
INFO:root:DCBusPower: 4.536714887383263;DCBusCurrent: 20.08117923520615;DCBusVoltage: 365.0929288613544;
INFO:root:DCBusPower: 4.5824940487090275;DCBusCurrent: 19.196142460402232;DCBusVoltage: 365.0624103518784;
INFO:root:DCBusPower: 4.60538362937191;DCBusCurrent: 20.08117923520615;DCBusVoltage: 365.0318918424024;
INFO:root:DCBusPower: 4.54129280351584;DCBusCurrent: 19.348735007782217;DCBusVoltage: 365.0318918424024;
INFO:root:----------------
INFO:root:set power 0
INFO:root:----------------
INFO:root:set power 0
INFO:root:DCBusPower: 0.1785387291704816;DCBusCurrent: 0.45777764213995786;DCBusVoltage: 267.8304391613513;
INFO:root:DCBusPower: 299.73448086431057;DCBusCurrent: 1998.382518997772;DCBusVoltage: 300.9735404522843;
INFO:root:DCBusPower: 0.12360373557956418;DCBusCurrent: 1.0071108127079071;DCBusVoltage: 280.58717612231817;
INFO:root:DCBusPower: 0.004577916132576451;DCBusCurrent: 1.4038514358958707;DCBusVoltage: 357.0360423596911;
INFO:root:DCBusPower: 0.10986998718183483;DCBusCurrent: 1999.4811853389078;DCBusVoltage: 366.10003967406226;
INFO:root:DCBusPower: 0.09613623878410547;DCBusCurrent: 1.2512588885158848;DCBusVoltage: 366.00848414563427;
INFO:root:DCBusPower: 0.1510712323750229;DCBusCurrent: 0.06103701895199438;DCBusVoltage: 366.06952116458626;
INFO:root:DCBusPower: 0.12818165171214063;DCBusCurrent: 1998.93185216834;DCBusVoltage: 366.06952116458626;
INFO:root:DCBusPower: 0.1510712323750229;DCBusCurrent: 1.0986663411358988;DCBusVoltage: 366.10003967406226;
INFO:root:DCBusPower: 0.14649331624244644;DCBusCurrent: 0.8239997558519241;DCBusVoltage: 366.10003967406226;
INFO:root:DCBusPower: 0.06409082585607032;DCBusCurrent: 1998.962370677816;DCBusVoltage: 366.13055818353826;
INFO:root:DCBusPower: 0.1693828969053287;DCBusCurrent: 0.6103701895199438;DCBusVoltage: 366.13055818353826;
INFO:root:DCBusPower: 0.20600622596594031;DCBusCurrent: 0.6103701895199438;DCBusVoltage: 366.13055818353826;
INFO:root:DCBusPower: 0.11444790331441128;DCBusCurrent: 1998.260444959868;DCBusVoltage: 366.13055818353826;
INFO:root:DCBusPower: 0.08698040651895257;DCBusCurrent: 1999.8168889431438;DCBusVoltage: 366.1915952024903;
INFO:root:DCBusPower: 0.1327595678447171;DCBusCurrent: 0.5798516800439466;DCBusVoltage: 366.16107669301425;
INFO:root:DCBusPower: 0.07782457425379967;DCBusCurrent: 0.2746665852839747;DCBusVoltage: 366.1915952024903;
INFO:root:DCBusPower: 0.11902581944698773;DCBusCurrent: 0.97659230323191;DCBusVoltage: 366.1915952024903;
INFO:root:DCBusPower: 0.08698040651895257;DCBusCurrent: 0.9155552842799157;DCBusVoltage: 366.1915952024903;
INFO:root:DCBusPower: 6.79820545687603;DCBusCurrent: 31.098361156041136;DCBusVoltage: 364.6961882381664;
INFO:root:DCBusPower: 0.12360373557956418;DCBusCurrent: 1998.840296639912;DCBusVoltage: 366.13055818353826;
INFO:root:DCBusPower: 0.07782457425379967;DCBusCurrent: 1.3428144169438763;DCBusVoltage: 366.16107669301425;
INFO:root:DCBusPower: 0.13733748397729353;DCBusCurrent: 0.8545182653279213;DCBusVoltage: 366.1915952024903;
INFO:root:DCBusPower: 0.1693828969053287;DCBusCurrent: 0.97659230323191;DCBusVoltage: 366.2221137119663;
INFO:root:DCBusPower: 0.10986998718183483;DCBusCurrent: 2.3194067201757864;DCBusVoltage: 366.2221137119663;
INFO:root:DCBusPower: 0.05035707745834096;DCBusCurrent: 0.3051850947599719;DCBusVoltage: 366.2221137119663;
INFO:root:DCBusPower: 0.10071415491668192;DCBusCurrent: 1999.6948149052398;DCBusVoltage: 366.2526322214423;
INFO:root:DCBusPower: 0.12360373557956418;DCBusCurrent: 0.7629627368999298;DCBusVoltage: 366.2526322214423;
INFO:root:DCBusPower: 0.11902581944698773;DCBusCurrent: 1.4038514358958707;DCBusVoltage: 366.2526322214423;
INFO:root:DCBusPower: 0.11444790331441128;DCBusCurrent: 1999.6337778862878;DCBusVoltage: 366.2526322214423;
INFO:root:DCBusPower: 0.1602270646401758;DCBusCurrent: 0.15259254737998595;DCBusVoltage: 366.2831507309183;
INFO:root:DCBusPower: 0.19227247756821095;DCBusCurrent: 1.8005920590838342;DCBusVoltage: 366.2221137119663;
INFO:root:DCBusPower: 0.17396081303790514;DCBusCurrent: 0.488296151615955;DCBusVoltage: 366.2526322214423;
INFO:root:DCBusPower: 0.09613623878410547;DCBusCurrent: 1999.9389629810478;DCBusVoltage: 366.2526322214423;
INFO:root:----------------
INFO:root:set current 0
INFO:root:----------------
INFO:root:set current 0
INFO:root:DCBusPower: 300.0045779161326;DCBusCurrent: 1999.9389629810478;DCBusVoltage: 344.85915707876825;
INFO:root:DCBusPower: 1.7716535433070866;DCBusCurrent: 4.547257911923581;DCBusVoltage: 282.296212652974;
INFO:root:DCBusPower: 0.5722395165720564;DCBusCurrent: 3.875850703451643;DCBusVoltage: 362.5904110843226;
INFO:root:DCBusPower: 0.03662332906061161;DCBusCurrent: 1999.3591113010038;DCBusVoltage: 366.49678029725027;
INFO:root:DCBusPower: 299.99084416773485;DCBusCurrent: 0.5798516800439466;DCBusVoltage: 366.4662617877743;
INFO:root:DCBusPower: 299.9954220838674;DCBusCurrent: 1999.2065187536239;DCBusVoltage: 366.4662617877743;
INFO:root:DCBusPower: 0.022889580662882256;DCBusCurrent: 0.8239997558519241;DCBusVoltage: 366.49678029725027;
INFO:root:----------------
INFO:root:set current 0
INFO:root:DCBusPower: 0.10529207104925838;DCBusCurrent: 0.0;DCBusVoltage: 337.16849269081695;
INFO:root:DCBusPower: 0.20142830983336385;DCBusCurrent: 2.6551103244117553;DCBusVoltage: 281.62480544450204;
INFO:root:DCBusPower: 299.86266251602274;DCBusCurrent: 2.4414807580797753;DCBusVoltage: 357.55485702078306;
INFO:root:DCBusPower: 0.6775315876213148;DCBusCurrent: 3.2959990234076963;DCBusVoltage: 366.3441877498703;
INFO:root:DCBusPower: 6.564731734114631;DCBusCurrent: 28.01599169896542;DCBusVoltage: 365.0929288613544;
INFO:root:DCBusPower: 0.8377586522614906;DCBusCurrent: 3.90636921292764;DCBusVoltage: 366.03900265511027;
INFO:root:DCBusPower: 0.6637978392235855;DCBusCurrent: 4.11999877925962;DCBusVoltage: 366.2526322214423;
INFO:root:DCBusPower: 0.7324665812122322;DCBusCurrent: 1.281777397991882;DCBusVoltage: 366.2526322214423;
INFO:root:DCBusPower: 0.6775315876213148;DCBusCurrent: 2.6856288338877525;DCBusVoltage: 366.2526322214423;
INFO:root:DCBusPower: 0.6775315876213148;DCBusCurrent: 4.974517044587542;DCBusVoltage: 366.2831507309183;
INFO:root:DCBusPower: 0.659219923091009;DCBusCurrent: 2.9602954191717274;DCBusVoltage: 366.2831507309183;
INFO:root:DCBusPower: 0.6866874198864676;DCBusCurrent: 1.7090365306558426;DCBusVoltage: 366.3136692403943;
INFO:root:DCBusPower: 0.7553561618751145;DCBusCurrent: 3.8148136844996485;DCBusVoltage: 366.2831507309183;
INFO:root:DCBusPower: 0.6958432521516206;DCBusCurrent: 4.333628345591601;DCBusVoltage: 366.2831507309183;
INFO:root:DCBusPower: 0.7095770005493499;DCBusCurrent: 2.6551103244117553;DCBusVoltage: 366.2831507309183;
INFO:root:DCBusPower: 0.6866874198864676;DCBusCurrent: 2.624591814935758;DCBusVoltage: 366.2831507309183;
INFO:root:DCBusPower: 0.7278886650796558;DCBusCurrent: 3.1739249855037075;DCBusVoltage: 366.2831507309183;
INFO:root:DCBusPower: 0.6134407617652444;DCBusCurrent: 2.9602954191717274;DCBusVoltage: 366.2526322214423;
INFO:root:DCBusPower: 0.6729536714887383;DCBusCurrent: 1.5564439832758568;DCBusVoltage: 366.2831507309183;
INFO:root:DCBusPower: 0.6363303424281267;DCBusCurrent: 0.45777764213995786;DCBusVoltage: 366.2831507309183;
INFO:root:DCBusPower: 0.6958432521516206;DCBusCurrent: 4.11999877925962;DCBusVoltage: 366.3136692403943;
INFO:root:DCBusPower: 0.7187328328145028;DCBusCurrent: 3.90636921292764;DCBusVoltage: 366.2831507309183;
INFO:root:DCBusPower: 0.750778245742538;DCBusCurrent: 4.028443250831629;DCBusVoltage: 366.2831507309183;
INFO:root:DCBusPower: 0.7965574070683025;DCBusCurrent: 2.105777153843806;DCBusVoltage: 366.2526322214423;
INFO:root:DCBusPower: 0.7141549166819264;DCBusCurrent: 3.234962004455702;DCBusVoltage: 366.2831507309183;
INFO:root:DCBusPower: 0.7141549166819264;DCBusCurrent: 3.0823694570757163;DCBusVoltage: 366.2831507309183;
INFO:root:DCBusPower: 0.7049990844167735;DCBusCurrent: 4.058961760307626;DCBusVoltage: 366.2526322214423;
INFO:root:----------------
INFO:root:set current 0
INFO:root:DCBusPower: 0.004577916132576451;DCBusCurrent: 1.4648884548478651;DCBusVoltage: 264.53444013794365;
INFO:root:DCBusPower: 299.729902948178;DCBusCurrent: 1998.718222602008;DCBusVoltage: 299.4476149784844;
INFO:root:DCBusPower: 299.94964292254167;DCBusCurrent: 1998.4740745262;DCBusVoltage: 337.7178258613849;
INFO:root:DCBusPower: 299.8351950192272;DCBusCurrent: 1.312295907467879;DCBusVoltage: 356.63930173650317;
INFO:root:DCBusPower: 2.3759384728071784;DCBusCurrent: 10.895107882930997;DCBusVoltage: 365.8558915982543;
INFO:root:DCBusPower: 2.311847646951108;DCBusCurrent: 10.711996826075014;DCBusVoltage: 365.8253730887783;
INFO:root:DCBusPower: 2.3576268082768723;DCBusCurrent: 11.322367015594958;DCBusVoltage: 365.8253730887783;
INFO:root:DCBusPower: 2.362204724409449;DCBusCurrent: 11.047700430310982;DCBusVoltage: 365.8253730887783;
INFO:root:DCBusPower: 2.394250137337484;DCBusCurrent: 10.895107882930997;DCBusVoltage: 365.7643360698263;
INFO:root:DCBusPower: 2.385094305072331;DCBusCurrent: 11.20029297769097;DCBusVoltage: 365.7643360698263;
INFO:root:DCBusPower: 2.3896722212049077;DCBusCurrent: 10.376293221839044;DCBusVoltage: 365.7643360698263;
INFO:root:DCBusPower: 2.394250137337484;DCBusCurrent: 10.315256202887051;DCBusVoltage: 365.7338175603503;
INFO:root:DCBusPower: 2.362204724409449;DCBusCurrent: 11.566515091402934;DCBusVoltage: 365.7643360698263;
INFO:root:DCBusPower: 2.3759384728071784;DCBusCurrent: 10.956144901882992;DCBusVoltage: 365.7338175603503;
INFO:root:DCBusPower: 2.353048892144296;DCBusCurrent: 11.20029297769097;DCBusVoltage: 365.7338175603503;
INFO:root:DCBusPower: 2.3713605566746017;DCBusCurrent: 10.925626392406993;DCBusVoltage: 365.7032990508743;
INFO:root:DCBusPower: 2.403405969602637;DCBusCurrent: 10.498367259743032;DCBusVoltage: 365.7032990508743;
INFO:root:DCBusPower: 2.3988280534700603;DCBusCurrent: 10.589922788171025;DCBusVoltage: 365.6727805413983;
INFO:root:DCBusPower: 2.4217176341329427;DCBusCurrent: 10.132145146031068;DCBusVoltage: 365.6727805413983;
INFO:root:DCBusPower: 2.362204724409449;DCBusCurrent: 9.33866389965514;DCBusVoltage: 365.6727805413983;
INFO:root:DCBusPower: 2.362204724409449;DCBusCurrent: 9.643848994415112;DCBusVoltage: 365.6727805413983;
INFO:root:DCBusPower: 2.3164255630836843;DCBusCurrent: 9.582811975463118;DCBusVoltage: 365.6422620319223;
INFO:root:DCBusPower: 2.385094305072331;DCBusCurrent: 9.918515579699086;DCBusVoltage: 365.6422620319223;
INFO:root:DCBusPower: 2.3484709760117193;DCBusCurrent: 11.230811487166966;DCBusVoltage: 365.6422620319223;
INFO:root:DCBusPower: 2.4217176341329427;DCBusCurrent: 11.810663167210912;DCBusVoltage: 365.6422620319223;
INFO:root:DCBusPower: 2.3576268082768723;DCBusCurrent: 9.765923032319101;DCBusVoltage: 365.6117435224463;
INFO:root:DCBusPower: 2.426295550265519;DCBusCurrent: 9.247108371227148;DCBusVoltage: 365.6117435224463;
INFO:root:DCBusPower: 2.385094305072331;DCBusCurrent: 8.331553086947233;DCBusVoltage: 365.6117435224463;
INFO:root:DCBusPower: 2.3667826405420254;DCBusCurrent: 10.803552354503005;DCBusVoltage: 365.6117435224463;
INFO:root:DCBusPower: 2.3484709760117193;DCBusCurrent: 10.74251533555101;DCBusVoltage: 365.5812250129703;
INFO:root:DCBusPower: 2.3896722212049077;DCBusCurrent: 10.589922788171025;DCBusVoltage: 365.6117435224463;
INFO:root:DCBusPower: 2.394250137337484;DCBusCurrent: 9.704886013367107;DCBusVoltage: 365.5812250129703;
INFO:root:DCBusPower: 2.3164255630836843;DCBusCurrent: 9.277626880703146;DCBusVoltage: 365.5812250129703;
INFO:root:DCBusPower: 2.3576268082768723;DCBusCurrent: 10.132145146031068;DCBusVoltage: 365.5812250129703;
INFO:root:DCBusPower: 2.394250137337484;DCBusCurrent: 11.383404034546952;DCBusVoltage: 365.5812250129703;
INFO:root:DCBusPower: 2.403405969602637;DCBusCurrent: 11.444441053498947;DCBusVoltage: 365.5812250129703;
INFO:root:DCBusPower: 2.362204724409449;DCBusCurrent: 10.437330240791038;DCBusVoltage: 365.5507065034943;
INFO:root:DCBusPower: 2.4079838857352134;DCBusCurrent: 9.918515579699086;DCBusVoltage: 365.5507065034943;
INFO:root:DCBusPower: 2.33473722761399;DCBusCurrent: 9.55229346598712;DCBusVoltage: 365.5812250129703;
INFO:root:DCBusPower: 2.385094305072331;DCBusCurrent: 10.74251533555101;DCBusVoltage: 365.5507065034943;
INFO:root:DCBusPower: 2.3896722212049077;DCBusCurrent: 11.50547807245094;DCBusVoltage: 365.6117435224463;
INFO:root:DCBusPower: 2.403405969602637;DCBusCurrent: 12.329477828302865;DCBusVoltage: 365.48966948454233;
INFO:root:DCBusPower: 2.3805163889397547;DCBusCurrent: 10.559404278695027;DCBusVoltage: 365.6422620319223;
INFO:root:DCBusPower: 2.3576268082768723;DCBusCurrent: 9.12503433332316;DCBusVoltage: 365.52018799401833;
INFO:root:DCBusPower: 2.353048892144296;DCBusCurrent: 9.97955259865108;DCBusVoltage: 365.52018799401833;
INFO:root:----------------
INFO:root:set current 0
INFO:root:DCBusPower: 0.27925288408716353;DCBusCurrent: 1.129184850611896;DCBusVoltage: 327.8298287911618;
INFO:root:DCBusPower: 0.14649331624244644;DCBusCurrent: 0.2441480758079775;DCBusVoltage: 344.5844904934843;
INFO:root:DCBusPower: 0.027467496795458707;DCBusCurrent: 1996.4293343913082;DCBusVoltage: 355.2354503006073;
INFO:root:DCBusPower: 2.435451382530672;DCBusCurrent: 10.589922788171025;DCBusVoltage: 365.45915097506634;
INFO:root:DCBusPower: 2.362204724409449;DCBusCurrent: 10.132145146031068;DCBusVoltage: 365.42863246559034;
INFO:root:DCBusPower: 2.385094305072331;DCBusCurrent: 10.834070863979003;DCBusVoltage: 365.42863246559034;
INFO:root:DCBusPower: 2.3759384728071784;DCBusCurrent: 11.230811487166966;DCBusVoltage: 365.42863246559034;
INFO:root:DCBusPower: 2.3210034792162606;DCBusCurrent: 10.52888576921903;DCBusVoltage: 365.39811395611434;
INFO:root:DCBusPower: 2.3484709760117193;DCBusCurrent: 10.284737693411053;DCBusVoltage: 365.39811395611434;
INFO:root:DCBusPower: 2.343893059879143;DCBusCurrent: 9.704886013367107;DCBusVoltage: 365.39811395611434;
INFO:root:----------------
INFO:root:set current 0
INFO:root:----------------
INFO:root:set current 0
INFO:root:DCBusPower: 299.81230543856435;DCBusCurrent: 1.3428144169438763;DCBusVoltage: 338.48078859828485;
INFO:root:DCBusPower: 0.10529207104925838;DCBusCurrent: 1999.8474074526198;DCBusVoltage: 343.2416760765404;
INFO:root:DCBusPower: 299.85350668375753;DCBusCurrent: 1.5869624927518537;DCBusVoltage: 356.5172276985992;
INFO:root:DCBusPower: 1.1444790331441128;DCBusCurrent: 4.211554307687612;DCBusVoltage: 365.5812250129703;
INFO:root:DCBusPower: 6.006225965940304;DCBusCurrent: 25.116733298745686;DCBusVoltage: 364.63515121921444;
INFO:root:DCBusPower: 1.6251602270646401;DCBusCurrent: 30.09125034333323;DCBusVoltage: 364.7877437665944;
INFO:root:DCBusPower: 4.696941952023439;DCBusCurrent: 6.347849971007415;DCBusVoltage: 365.1234473708304;
INFO:root:DCBusPower: 3.1358725508148693;DCBusCurrent: 8.78933072908719;DCBusVoltage: 365.24552140873436;
INFO:root:DCBusPower: 1.167368613806995;DCBusCurrent: 6.073183385723441;DCBusVoltage: 365.48966948454233;
